Number,Class,Title,Level,Points,URL
2370,ESTRUTURAS E BIBLIOTECAS,Times,3,3.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2370
2371,AD-HOC,Batalha Naval,8,8.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2371
2372,GRAFOS,Reunião,3,3.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2372
2373,AD-HOC,Garçom,1,1.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2373
2374,AD-HOC,Pneu,1,1.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2374
2375,AD-HOC,Sedex,1,1.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2375
2376,AD-HOC,Copa do Mundo,1,1.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2376
2377,AD-HOC,Pedágio,1,1.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2377
2378,AD-HOC,Elevador,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2378
2379,AD-HOC,Dança Indígena,4,4.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2379
2380,ESTRUTURAS E BIBLIOTECAS,Fusões,4,4.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2380
2381,AD-HOC,Lista de Chamada,1,1.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2381
2382,AD-HOC,Sedex Marciano,3,3.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2382
2383,AD-HOC,Altas Aventuras,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2383
2384,AD-HOC,Tradutor Alienígena,7,7.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2384
2385,AD-HOC,Multiplicação de Matrizes,6,6.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2385
2386,AD-HOC,Telescópio,3,3.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2386
2387,AD-HOC,Dentista,4,4.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2387
2388,AD-HOC,Tacógrafo,1,1.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2388
2389,AD-HOC,Floresta,7,7.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2389
2390,AD-HOC,Escada Rolante,3,3.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2390
2391,AD-HOC,Progressões Aritméticas,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2391
2392,AD-HOC,Pulo do Sapo,3,3.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2392
2393,AD-HOC,O Mar não está para Peixe,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2393
2394,AD-HOC,Corrida 1,3,3.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2394
2395,AD-HOC,Transporte de Contêineres,1,1.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2395
2396,AD-HOC,Corrida,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2396
2397,AD-HOC,Triângulos,5,5.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2397
2398,AD-HOC,Caça ao Tesouro,3,3.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2398
2399,AD-HOC,Campo Minado,2,2.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2399
2400,AD-HOC,Balé,6,6.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2400
2401,AD-HOC,Calculadora,6,6.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2401
2402,AD-HOC,Selos,6,6.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2402
2403,AD-HOC,Escalonamento Ótimo,5,5.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2403
2404,GRAFOS,Reduzindo Detalhes em um Mapa,3,3.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2404
2405,AD-HOC,Colorindo,3,3.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2405
2406,AD-HOC,Expressões,5,5.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2406
2407,AD-HOC,Quadrado Mágico,8,8.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2407
2408,AD-HOC,Vice-Campeão,1,1.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2408
2409,AD-HOC,Colchão,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2409
2410,AD-HOC,Frequencia na Aula,4,4.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2410
2411,AD-HOC,O Tabuleiro Esburacado,3,3.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2411
2412,GRAFOS,Tarzan,6,6.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2412
2413,AD-HOC,Busca na Internet,1,1.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2413
2414,AD-HOC,Desafio do Maior Número,1,1.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2414
2415,AD-HOC,Consecutivos,2,2.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2415
2416,AD-HOC,Corrida,1,1.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2416
2417,AD-HOC,Campeonato,1,1.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2417
2418,AD-HOC,Carnaval,2,2.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2418
2419,GRAFOS,Costa,3,3.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2419
2420,AD-HOC,Guerra por Território,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2420
2421,AD-HOC,Álbum de Fotos,7,7.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2421
2422,AD-HOC,Soma das Casas,6,6.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2422
2423,AD-HOC,Receita de Bolo,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2423
2424,AD-HOC,Tira-teima,1,1.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2424
2425,AD-HOC,Banco,7,7.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2425
2426,GRAFOS,Bomba,6,6.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2426
2427,AD-HOC,Chocolate,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2427
2428,GRAFOS,Capital,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2428
2429,GRAFOS,Rodovia,6,6.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2429
2430,AD-HOC,Catálogo de Músicas,2,2.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2430
2431,AD-HOC,Lençol,6,6.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2431
2432,AD-HOC,Tiro ao Alvo,7,7.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2432
2433,AD-HOC,Vende-se,6,6.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2433
2434,AD-HOC,Saldo do Vovô,1,1.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2434
2435,AD-HOC,Corrida,2,2.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2435
2436,AD-HOC,Robô,2,2.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2436
2437,AD-HOC,Distância de Manhattan,4,4.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2437
2438,AD-HOC,Quadradinho de 8,7,7.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2438
2439,AD-HOC,Cachecol da Vovó Vitória,5,5.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2439
2440,GRAFOS,Famílias de Troia,5,5.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2440
2441,AD-HOC,Janela,5,5.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2441
2442,AD-HOC,Plantação,8,8.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2442
2443,AD-HOC,Soma de Frações,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2443
2444,AD-HOC,Volume da TV,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2444
2445,AD-HOC,Polígono,4,4.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2445
2446,PARADIGMAS,Troco,8,8.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2446
2447,AD-HOC,Torneio,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2447
2448,AD-HOC,Carteiro,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2448
2449,AD-HOC,Fechadura,3,3.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2449
2450,AD-HOC,Matriz Escada,4,4.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2450
2451,AD-HOC,PacMan,1,1.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2451
2452,AD-HOC,Semente,7,7.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2452
2453,AD-HOC,Língua do P,4,4.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2453
2454,AD-HOC,Flíper,1,1.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2454
2455,AD-HOC,Gangorra,1,1.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2455
2456,AD-HOC,Cartas,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2456
2457,AD-HOC,Letras,3,3.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2457
2458,AD-HOC,Setas,6,6.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2458
2459,AD-HOC,Copa do Mundo,2,2.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2459
2460,AD-HOC,Fila,5,5.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2460
2461,AD-HOC,Blefe,9,9.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2461
2462,AD-HOC,Voo,8,8.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2462
2463,AD-HOC,Corredor,4,4.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2463
2464,AD-HOC,Decifra,3,3.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2464
2465,AD-HOC,Passa Bolinha,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2465
2466,AD-HOC,Sinuca,1,1.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2466
2467,AD-HOC,Frequência,10,10.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2467
2468,AD-HOC,Mapa,6,6.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2468
2469,AD-HOC,Notas,4,4.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2469
2470,AD-HOC,Jogo da Memória,5,5.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2470
2471,AD-HOC,Quadrado,3,3.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2471
2472,AD-HOC,Tapetes,2,2.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2472
2473,AD-HOC,Loteria,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2473
2474,MATEMÁTICA,Burlando o Sistema,9,9.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2474
2475,PARADIGMAS,Confecção de Presentes,10,10.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2475
2476,GRAFOS,Entregas do Noel,10,10.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2476
2477,GRAFOS,Rede de Distribuição,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2477
2478,AD-HOC,Acerte o Presente,5,5.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2478
2479,AD-HOC,Ordenando a Lista de Crianças do Papai Noel,1,1.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2479
2480,PARADIGMAS,Luzes Vermelhas,9,9.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2480
2481,PARADIGMAS,É Uma Cilada Bino,10,10.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2481
2482,ESTRUTURAS E BIBLIOTECAS,Etiquetas de Noel,2,2.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2482
2483,INICIANTE,Feliz Nataaal!,1,1.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2483
2484,STRINGS,Abracadabra,4,4.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2484
2485,GRAFOS,Bicho da Goiaba,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2485
2486,INICIANTE,C Mais ou Menos?,3,3.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2486
2487,AD-HOC,Do Lado Escuro do Código,9,9.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2487
2488,ESTRUTURAS E BIBLIOTECAS,É Na Batida do Cavalo!,5,5.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2488
2489,MATEMÁTICA,Flecha no Coelho,2,2.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2489
2490,GRAFOS,Garoto Ixpertinho,9,9.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2490
2491,PARADIGMAS,Habay e Robfilho – Os Fujões,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2491
2492,ESTRUTURAS E BIBLIOTECAS,Ilhas Isoladas,3,3.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2492
2493,INICIANTE,Jogo do Operador,6,6.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2493
2494,MATEMÁTICA,Canetas,8,8.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2494
2495,ESTRUTURAS E BIBLIOTECAS,Onde Está Minha Caneta?,7,7.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2495
2496,ESTRUTURAS E BIBLIOTECAS,A Única Chance,2,2.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2496
2497,MATEMÁTICA,Contando Ciclos,1,1.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2497
2498,PARADIGMAS,Ajude Vânia,4,4.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2498
2499,MATEMÁTICA,Triângulo Interno,6,6.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2499
2500,MATEMÁTICA,William Xorando,9,9.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2500
2501,PARADIGMAS,Fatores Permitidos,10,10.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2501
2502,INICIANTE,Decifrando a Carta Criptografada,5,5.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2502
2503,ESTRUTURAS E BIBLIOTECAS,Corrida de Regularidade,9,9.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2503
2504,AD-HOC,Biorritmo,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2504
2505,MATEMÁTICA,Autopotencial,8,8.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2505
2506,ESTRUTURAS E BIBLIOTECAS,Fila do SUS,5,5.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2506
2507,AD-HOC,Código de Hamming,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2507
2508,AD-HOC,Guru da Sorte,4,4.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2508
2509,STRINGS,Editor Latex,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2509
2510,INICIANTE,Batmain,2,2.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2510
2511,AD-HOC,WWW,8,8.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2511
2512,AD-HOC,O Jogo Reverse,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2512
2513,AD-HOC,Xoringan,10,10.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2513
2514,MATEMÁTICA,Alinhamento Lunar,5,5.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2514
2515,AD-HOC,Bolacha,8,8.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2515
2516,MATEMÁTICA,Corrida,3,3.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2516
2517,GEOMETRIA COMPUTACIONAL,Desafio PoGro,6,6.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2517
2518,GEOMETRIA COMPUTACIONAL,Escada do DINF,3,3.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2518
2519,ESTRUTURAS E BIBLIOTECAS,Estratégia Campeã,6,6.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2519
2520,INICIANTE,O Último Analógimôn,5,5.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2520
2521,GEOMETRIA COMPUTACIONAL,Pergunte à Geógrafa,5,5.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2521
2522,GRAFOS,Rede do DINF,7,7.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2522
2523,INICIANTE,A Mensagem de Will,2,2.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2523
2524,PARADIGMAS,Balas de Morango,7,7.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2524
2525,GEOMETRIA COMPUTACIONAL,Cacheiro Viajante,10,10.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2525
2526,ESTRUTURAS E BIBLIOTECAS,Cardápio,9,9.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2526
2527,PARADIGMAS,Cheddar,10,10.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2527
2528,GRAFOS,Cidade Proibida,6,6.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2528
2529,GRAFOS,Circo das Pulgas,9,9.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2529
2530,AD-HOC,Cola,5,5.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2530
2531,ESTRUTURAS E BIBLIOTECAS,Compras em FdI,8,8.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2531
2532,PARADIGMAS,Demogorgon,6,6.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2532
2533,INICIANTE,Estágio,3,3.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2533
2534,INICIANTE,Exame Geral,2,2.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2534
2535,STRINGS,Feira de Adoção,6,6.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2535
2536,AD-HOC,FHBZMIPS,8,8.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2536
2537,ESTRUTURAS E BIBLIOTECAS,GigaDrive,7,7.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2537
2538,ESTRUTURAS E BIBLIOTECAS,Ginásio,9,9.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2538
2539,ESTRUTURAS E BIBLIOTECAS,High Five,8,8.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2539
2540,INICIANTE,Impeachment do Líder,4,4.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2540
2541,GEOMETRIA COMPUTACIONAL,Ingrest,8,8.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2541
2542,INICIANTE,Iu-Di-Oh!,4,4.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2542
2543,INICIANTE,Jogatina UFPR,1,1.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2543
2544,INICIANTE,Kage Bunshin no Jutsu,4,4.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2544
2545,GRAFOS,Manyfile,7,7.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2545
2546,ESTRUTURAS E BIBLIOTECAS,Mesada,8,8.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2546
2547,INICIANTE,Montanha-Russa,2,2.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2547
2548,AD-HOC,Museu Virtual 3D,3,3.4,https://www.urionlinejudge.com.br/judge/pt/problems/view/2548
2549,STRINGS,Nomes de Usuários,9,9.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2549
2550,GRAFOS,Novo Campus,8,8.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2550
2551,INICIANTE,Novo Recorde,3,3.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2551
2552,INICIANTE,PãodeQuejoSweeper,2,2.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2552
2553,PARADIGMAS,Passeio em FdI,7,7.8,https://www.urionlinejudge.com.br/judge/pt/problems/view/2553
2554,INICIANTE,Pizza Antes de BH,3,3.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2554
2555,PARADIGMAS,Quiz Universitário,8,8.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2555
2556,AD-HOC,Reinauguração do CEI,2,2.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2556
2557,STRINGS,R+L=J,2,2.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2557
2558,GRAFOS,Robô Aspirador,10,10.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2558
2559,ESTRUTURAS E BIBLIOTECAS,Sexta-Feira 13,10,10.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2559
2560,ESTRUTURAS E BIBLIOTECAS,Surf Aquático,9,9.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2560
2561,GEOMETRIA COMPUTACIONAL,Tesouro,8,8.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2561
2562,GRAFOS,Tipos Analógimôn,7,7.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2562
2563,PARADIGMAS,Transfira Para o Professor,6,6.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2563
2564,AD-HOC,Troca ou Não Troca,5,5.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2564
2565,AD-HOC,Tubos de Ensaio,4,4.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2565
2566,GRAFOS,Viagem Para BH,8,8.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2566
2567,AD-HOC,Virus,2,2.9,https://www.urionlinejudge.com.br/judge/pt/problems/view/2567
2568,AD-HOC,Ações,2,2.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2568
2569,AD-HOC,A Bruxa do 7 x 1,4,4.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2569
2570,AD-HOC,Californication,9,9.5,https://www.urionlinejudge.com.br/judge/pt/problems/view/2570
2571,AD-HOC,Doador,9,9.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2571
2572,AD-HOC,Escalação,10,10.7,https://www.urionlinejudge.com.br/judge/pt/problems/view/2572
2573,AD-HOC,Caça ao Tesouro,10,10.2,https://www.urionlinejudge.com.br/judge/pt/problems/view/2573
2574,AD-HOC,Lagoa Das Capivaras,9,9.1,https://www.urionlinejudge.com.br/judge/pt/problems/view/2574
2575,AD-HOC,Árvore de Natal,9,9.3,https://www.urionlinejudge.com.br/judge/pt/problems/view/2575
2576,AD-HOC,Invertendo Setas,8,8.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2576
2577,AD-HOC,Jogo das Caixas,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2577
2578,AD-HOC,Ontarama Meraini,9,9.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2578
2579,AD-HOC,Nagol,5,5.6,https://www.urionlinejudge.com.br/judge/pt/problems/view/2579
2580,AD-HOC,Mestre Pokémon Ho,5,5.0,https://www.urionlinejudge.com.br/judge/pt/problems/view/2580
